53030.000015	0.234568441037
53130.000007	0.234568167823
53200.000022	0.234567976258
53245.000020	0.234567853017
53300.000016	0.234567702772
53359.999989	0.234567539027
53405.000021	0.234567416088
53525.000007	0.234567087708
53610.000015	0.234566855105
53749.999997	0.234566472315
53815.000007	0.234566294524
53922.999976	0.234565999277
53996.000023	0.234565959724
54006.000024	0.234565931454
54039.999987	0.234565836674
54066.000006	0.234565765433
54064.000005	0.234565770951
54068.000008	0.234565760030
54087.999979	0.234565706153
54089.999982	0.234565700692
54112.999987	0.234565639389
54142.000008	0.234565563376
54266.999987	0.234565246372
54280.999982	0.234565208277
54326.500007	0.234565086352
54353.000000	0.234565015214
54426.000007	0.234564819274
54492.999992	0.234564640299
54545.999988	0.234564499804
54577.000016	0.234564416498
54619.000009	0.234564304088
54676.500005	0.234564152199
54726.500012	0.234564017860
54776.499999	0.234563883714
54826.500014	0.234563750263
54880.000007	0.234563607302
54929.999982	0.234563473493
54979.999987	0.234563340190
55030.000019	0.234563207048
55079.999981	0.234563073261
55130.000021	0.234562939531
55179.999991	0.234562806290
55229.999990	0.234562672012
55280.000017	0.234562538358
55330.000023	0.234562405017
55380.000008	0.234562271415
55430.000021	0.234562138125
55480.000014	0.234562004417
55529.999986	0.234561870676
55579.999986	0.234561736699
55630.000015	0.234561603666
55680.000023	0.234561470019
55730.000010	0.234561336173
55779.999976	0.234561202375
55830.000021	0.234561068920
55879.999994	0.234560935527
55929.999997	0.234560802149
55979.999978	0.234560667913
56029.999988	0.234560533957
