44935.562715	11.203428249796
44940.666080	11.203421341107
44954.061960	11.203403203697
44974.343003	11.203375751364
44979.119243	11.203369286885
44985.078578	11.203361221164
44988.072171	11.203357169567
44997.012664	11.203345068855
45006.536272	11.203332182125
45012.268711	11.203324426231
45019.077504	11.203315213308
45020.385937	11.203313442869
45116.780694	11.203183104144
45155.721689	11.203130494489
45160.542379	11.203123983906
45163.828627	11.203119545401
45170.844544	11.203110069766
45179.729983	11.203098072164
45201.819563	11.203090984884
45207.565964	11.203083146283
45215.145517	11.203072840608
45226.235675	11.203057781672
45230.480771	11.203052022946
45233.624502	11.203047759581
45235.706108	11.203044936560
45238.793428	11.203040750197
45243.455351	11.203034428903
45253.201285	11.203021216489
45261.358027	11.203010163240
45265.137690	11.203005040190
45268.085366	11.203001045961
45271.663930	11.202996196631
45275.957871	11.202990379114
45283.280535	11.202980458520
45287.116225	11.202975262640
45294.605534	11.202965119090
45296.726335	11.202962247134
45300.383870	11.202957294670
45301.469956	11.202955823655
45341.086756	11.202902181908
45345.391203	11.202896354187
45350.035941	11.202890066457
45354.660612	11.202883806277
45362.096498	11.202873741484
45368.137737	11.202865564412
45373.918286	11.202857739978
45379.132740	11.202850682404
45386.012483	11.202841372093
45390.613026	11.202835146946
45392.949997	11.202831985039
45395.430471	11.202828628540
45432.924613	11.202777907710
45436.375469	11.202773241110
45439.993936	11.202768347574
45445.187184	11.202761323930
45450.396214	11.202754278970
45456.916993	11.202745459525
45460.340055	11.202740829609
45466.391275	11.202732645252
45474.129631	11.202722180294
45480.772868	11.202713197044
45485.872226	11.202706301539
45490.451039	11.202700109951
45493.514298	11.202695967617
45496.146386	11.202692408355
45498.860940	11.202688737636
45502.676542	11.202683578118
45530.394547	11.202646102296
45531.689789	11.202644350761
45538.758384	11.202634792504
45539.490473	11.202633803520
45432.924613	11.202777907958
45436.375469	11.202773241373
45439.993936	11.202768347845
45445.187184	11.202761324214
45450.396214	11.202754279257
45456.916993	11.202745459823
45460.340055	11.202740829908
45466.391275	11.202732645549
45474.129631	11.202722180582
45480.772868	11.202713197318
45485.872226	11.202706301799
45490.451039	11.202700110196
45493.514298	11.202695967849
45496.146386	11.202692408576
45498.860940	11.202688737846
45502.676542	11.202683578316
45530.394547	11.202646102345
45531.689789	11.202644350802
45538.758384	11.202634792490
45545.842617	11.202625217040
45557.022756	11.202610104623
45562.324541	11.202602938493
45564.700097	11.202599727595
45569.652868	11.202593033819
45573.949560	11.202587226287
45579.176959	11.202580160809
45581.518776	11.202576995365
45589.394021	11.202566351898
45594.439701	11.202559532871
45601.435999	11.202550077738
45602.928165	11.202548061151
45612.369864	11.202535301343
45621.313307	11.202523213876
45628.356201	11.202513695058
45631.188118	11.202509867828
45637.119016	11.202501852874
45639.552659	11.202498564043
45646.256018	11.202489504720
45654.864747	11.202477869638
45661.671822	11.202468671079
45664.052228	11.202465454132
45667.243961	11.202461142507
45678.268341	11.202446242758
45686.703773	11.202434842588
45693.041071	11.202426279899
45696.315982	11.202421852904
45699.290063	11.202417833692
45703.085956	11.202412703760
45708.798722	11.202404985589
45716.421343	11.202394687489
45722.418353	11.202386586750
45725.538873	11.202382371818
45737.272353	11.202366518759
45739.114404	11.202364030183
45741.866033	11.202360314818
45777.959685	11.202311553694
45795.052574	11.202288465756
45810.772111	11.202267235362
45814.512439	11.202262183955
45817.994343	11.202257481678
45820.429710	11.202254192610
45823.109602	11.202250574024
45843.099816	11.202223580630
45848.343942	11.202216498943
45851.436433	11.202212322855
45855.591538	11.202206711797
45866.932674	11.202191395526
45872.530968	11.202183835111
45875.669070	11.202179597681
45878.083223	11.202176337605
45881.804984	11.202171312066
45887.367234	11.202163801797
45893.988748	11.202154861915
45900.428051	11.202146167410
45905.568232	11.202139227371
45909.858299	11.202133435265
45914.451464	11.202127234176
45919.360135	11.202120606982
45923.871281	11.202114516618
