40225.000000	30.217931056565	0.000000003129
40275.000000	30.216263720675	0.000000001015
40325.000000	30.214596600765	0.000000000844
40375.000000	30.212929738237	0.000000000430
40434.200000	30.210956468056	0.000000000758
40491.840000	30.209035489840	0.000000003019
40491.840000	30.209035536098	0.000000000973
40551.700000	30.207040821530	0.000000000223
40660.000000	30.203432911825	0.000000000146
40710.000000	30.201767580921	0.000000000106
40760.000000	30.200102468056	0.000000000459
40810.000000	30.198437575304	0.000000000211
40860.000000	30.196772927248	0.000000000236
40910.000000	30.195108517253	0.000000000157
40954.000000	30.193644023723	0.000000000144
41048.000000	30.190515957325	0.000000000129
41098.000000	30.188852422417	0.000000000273
41130.000000	30.187787884129	0.000000000201
41161.980000	30.186724117002	0.000000000830
41161.980000	30.186724132199	0.000000001212
41193.000000	30.185692365678	0.000000000310
41220.000000	30.184794387769	0.000000000175
41250.320000	30.183786073738	0.000000000802
41250.320000	30.183786119336	0.000000001645
41263.000000	30.183364443252	0.000000000431
41310.000000	30.181801627381	0.000000000271
41390.000000	30.179141993954	0.000000000557
41482.000000	30.176084165592	0.000000000793
41532.000000	30.174422592459	0.000000000247
41582.000000	30.172761262469	0.000000000529
41632.000000	30.171100205886	0.000000000362
41682.000000	30.169439357178	0.000000000277
41732.000000	30.167778728084	0.000000000369
41782.000000	30.166118343998	0.000000000367
41820.500000	30.164839992277	0.000000000196
41909.000000	30.161901982419	0.000000000219
41959.000000	30.160242419428	0.000000000250
42009.000000	30.158583090756	0.000000000361
42059.000000	30.156923984309	0.000000000579
42109.000000	30.155265082092	0.000000000459
42162.500000	30.153490317387	0.000000000489
42209.000000	30.151947975225	0.000000000698
42266.000000	30.150057613229	0.000000000498
42316.000000	30.148399666888	0.000000000387
42391.000000	30.145913232110	0.000000000869
42447.260000	30.144048439459	0.000000004356
42447.260000	30.144048923300	0.000000004907
42462.000000	30.143560350867	0.000000003644
42494.000000	30.142499380681	0.000000000881
42550.000000	30.140643278984	0.000000001288
42600.000000	30.138986312176	0.000000001540
42680.000000	30.136335649512	0.000000000366
42800.000000	30.132360684608	0.000000000468
42883.000000	30.129612095773	0.000000000184
42975.000000	30.126566155085	0.000000000451
43055.000000	30.123918130576	0.000000000620
43130.000000	30.121436143933	0.000000000264
43180.000000	30.119781748203	0.000000000504
43240.000000	30.117796783216	0.000000000806
43405.000000	30.112339887110	0.000000000378
43490.000000	30.109529739228	0.000000000289
43588.000000	30.106290609001	0.000000000264
43680.000000	30.103250557254	0.000000000273
43777.000000	30.100046134795	0.000000002321
43830.000000	30.098295628153	0.000000000863
43890.000000	30.096314259389	0.000000000518
45274.000000	30.050701462337	0.000000000248
45324.000000	30.049056831533	0.000000000143
45374.000000	30.047412411145	0.000000001268
45424.000000	30.045768232293	0.000000001012
45467.000000	30.044354421039	0.000000000538
45560.000000	30.041297231204	0.000000000098
45610.000000	30.039653886772	0.000000000459
45660.000000	30.038010770560	0.000000000300
